37.6317973,127.0759299
37.6317972,127.0759297
37.6317969,127.0759296
37.6317968,127.0759295
37.6318013,127.0759311
37.6318067,127.075934
37.6318135,127.0759365
37.6318194,127.0759389
37.6318242,127.0759408
37.6318299,127.0759541
37.6318386,127.075957
37.6318455,127.0759591
37.6318547,127.075962
37.6318649,127.0759652
37.6318727,127.0759674
37.6318813,127.0759701
37.6318943,127.0759743
37.6319045,127.0759783
37.6319126,127.0759812
37.6319196,127.0759839
37.6319286,127.0759871
37.6319376,127.0759905
37.6319462,127.0759935
37.631954,127.0759964
37.6319628,127.0759994
37.6319708,127.0760022
37.631979,127.076005
37.6319871,127.0760078
37.6319954,127.076011
37.6320053,127.0760144
37.6320146,127.0760177
37.6320235,127.0760206
37.6320323,127.0760235
37.6320401,127.0760263
37.6320481,127.076029
37.6320557,127.0760316
37.6320623,127.0760338
37.6320693,127.0760361
37.6320751,127.0760377
37.6320816,127.0760399
