37.6321725,127.0760946
37.6321726,127.0760946
37.6321725,127.0760946
37.6321725,127.0760946
37.6321726,127.0760946
37.6321726,127.0760947
37.6321747,127.076096
37.6321787,127.0760973
37.6321859,127.0761001
37.6321942,127.0761027
37.632203,127.0761021
37.6322112,127.0760999
37.6322181,127.0760953
37.6322239,127.0760872
37.6322268,127.0760776
37.6322271,127.0760679
37.6322228,127.0760529
37.632215,127.0760443
37.6322047,127.076039
37.6321937,127.0760354
37.6321824,127.0760316
37.6321687,127.0760279
37.6321554,127.0760234
37.6321429,127.0760188
37.6321306,127.0760149
37.6321202,127.0760113
37.6321124,127.0760085
37.6321032,127.0760056
37.6320946,127.0760028
37.6320839,127.0759999
37.6320743,127.0760014
37.6320672,127.0760063
37.6320637,127.0760111
37.6320616,127.0760157
37.6320596,127.0760267
37.6320624,127.0760396
37.6320711,127.0760522
37.6320813,127.0760566
37.6320935,127.076057
37.6321029,127.0760582
37.6321113,127.0760589
37.632119,127.07606
37.6321275,127.0760612
37.6321366,127.0760634
37.632145,127.0760657
37.6321528,127.0760685
37.6321626,127.0760737
37.6321738,127.0760816
37.6321842,127.076088
37.6321932,127.0760941
37.6322008,127.0760975
37.6322061,127.0761001
37.63221,127.0761019
