37.6318182,127.0759352
37.6318182,127.0759351
37.6318235,127.0759375
37.6318313,127.0759408
37.6318427,127.0759455
37.6318551,127.0759507
37.631868,127.0759561
37.6318813,127.0759617
37.6318945,127.0759676
37.6319082,127.0759733
37.6319224,127.0759789
37.6319371,127.075985
37.6319528,127.0759913
37.6319671,127.0759971
37.6319787,127.0760022
37.6319892,127.0760068
37.6319966,127.0760098
37.6319999,127.0760116
37.6319997,127.0760113
37.6320777,127.0759965
37.6320776,127.0759967
37.6320802,127.0759979
37.6320931,127.0760027
37.6321119,127.0760096
37.6321267,127.0760147
37.6321445,127.0760213
37.6321596,127.0760272
37.6321733,127.0760316
37.6321863,127.076036
37.6322024,127.0760413
37.6322149,127.0760458
37.6322262,127.07605
37.6322341,127.0760528
37.6322379,127.0760544
